first,second
/mnt/e/Brightfield_paper/Kleb_WT_1_noback.tif,570850.0
/mnt/e/Brightfield_paper/Kleb_WT_2_noback.tif,4.73983e6
/mnt/e/Brightfield_paper/Kleb_WT_3_noback.tif,1.273244e6
/mnt/e/Brightfield_paper/Kleb_mutant_3_noback.tif,4.0720021e7
/mnt/e/Brightfield_paper/Kleb_mutant_1_noback.tif,4.6215168e7
/mnt/e/Brightfield_paper/Kleb_mutant_2_noback.tif,2.2658956e7
