/mnt/e/Brightfield_paper/sp_fig1B/10x/A1_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/A2_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/A3_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/A4_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/A5_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/A6_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/B1_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/B2_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/B3_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/B4_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/B5_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/B6_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/C1_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/C2_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/C3_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/C4_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/C5_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/C6_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/D1_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/D2_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/D3_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/D4_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/D5_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/D6_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/E1_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/E2_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/E3_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/E4_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/E5_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/E6_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/F1_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/F2_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/F3_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/F4_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/F5_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/F6_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/G1_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/G2_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/G3_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/G4_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/G5_02_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/10x/G6_02_1_Bright Field_1_
0.0040861611447226415,0.0010156875464054406,0.0008787900853745151,0.0013284016815958185,0.0013047876855934869,0.002227066640043262,0.0018291685938447797,0.0007710462505855538,0.0014128280800582752,0.001574058790809959,0.0015206655055160043,0.002286995996070327,0.005470908525682482,0.0013587752349254359,0.00287145044822065,0.0022497028738899293,0.002274688008715251,0.0022040584083560045,0.00127918553595515,0.0021383014547613132,0.001381600524035827,0.0012276683263271809,0.0017394171674157894,0.000939323564110129,0.0006444041908387165,0.0010825663124257865,0.0006143876482964814,0.0011513475656731522,0.0006843351752764636,0.0010595312248573982,0.0005340729448561723,0.00027571505177016405,0.0029627421717323,0.0006933166506037492,0.0005233962550724713,0.0010371889983659904,0.00034336115073542667,0.00023482015816170338,0.0042877717047052795,0.0001647940575377147,0.0001899817979079606,0.00022105192547757925
0.004214977144114445,0.0012827948898775764,0.0009880125499989742,0.0019428516672788674,0.0023080875532444562,0.0029657944170207707,0.0021047148553418366,0.0009456512165767422,0.0016690882114532774,0.0019845361585521274,0.0021504585562389833,0.0038230997376829568,0.005898272124593846,0.0013600632410959027,0.0028893410349137695,0.003500261613057094,0.0041462399329289185,0.002725270625842742,0.0016644569075276124,0.00238494181853787,0.0016634699732339978,0.001828135388137774,0.002639314551654358,0.0013129710672668117,0.0009137644554760515,0.0011257168128323385,0.000688868839335958,0.0018838841179166816,0.001009912192419552,0.0016833644266500867,0.0005729089267907443,0.0003741176873929024,0.0029707530253361264,0.0011587050389135463,0.000932780484466332,0.001657647389294409,0.00034748647904717355,0.0002635755864867637,0.0041186518318361304,0.00018147631548112332,0.00021482788016593702,0.00022156423181213383
0.004484474888086441,0.0013609756425453003,0.0011273447640692263,0.002460555738858142,0.0033640195432294642,0.0036146227136774948,0.002512909604800382,0.001020605678416446,0.0017155645435515798,0.00265259381705902,0.0030298920306030615,0.005319081945095317,0.006564668928750324,0.0016819568059929888,0.0030920730305136167,0.005587140207632384,0.005779664574498934,0.0038726577388564624,0.0016146174987415065,0.002528781611771073,0.001655059506166564,0.002984181041580576,0.003962723902459869,0.0020967979077252345,0.0011845966935832891,0.0006329104956212326,0.0008194258858003487,0.0029790078220592532,0.0017512178263170278,0.00316515893806952,0.0005049708581410172,0.0003528057709384675,0.003189457796485647,0.0018388430558361458,0.0014761320012251149,0.0024799063822830013,0.0003364582144393612,0.0002847145903838788,0.004216227397724,0.0001659917496143849,0.00016976572544396035,0.00022889439594626942
0.004559311506545531,0.0014330420831744027,0.002723143637107061,0.002865013469165654,0.004515404759431723,0.004539856520314903,0.0028721501029743382,0.0011969632108949234,0.0018145942037446358,0.0028855782593395266,0.003979156301981334,0.007323728368262137,0.006828340980397574,0.0017085213972939063,0.0028856293599669254,0.007163532110867223,0.007522062078550324,0.005042188898785206,0.0016010076746942178,0.00273541739017014,0.0014409976651853316,0.004326650013410165,0.0063071391207948045,0.003035397734323245,0.001138506789849918,0.00033154956156026443,0.0007771456059384328,0.004147087982065856,0.002620881652616809,0.004579234010427477,0.000782639800435833,0.0004530358398113261,0.0031045136626446685,0.0026192701752592454,0.0020748661197710215,0.003885967301532124,0.0003867984815971237,0.00027380459312641153,0.004235069182879969,0.00015658993073732432,0.00016883385589692223,0.00022392784721911625
0.005521007632022916,0.0018262024700496093,0.0039053358429078614,0.005501613302804116,0.0070362484095019195,0.006935562526911211,0.0038895099953712518,0.0015522868070183492,0.0022729964473480915,0.005081191003610651,0.007110728677936383,0.011746232795574437,0.008717716871171581,0.0025759105915871853,0.003171162872284191,0.01274845733621647,0.011165680491399004,0.007603885276320928,0.0018621869012130834,0.0032459720489155645,0.0015358883018713972,0.006709820363244767,0.01020285088469708,0.005055546216470499,0.0013854234158757292,0.0003524075597496673,0.0009818991571354009,0.00670294557096821,0.004622800742241551,0.00869531863739902,0.001217999921299821,0.0005164743736602766,0.003443474224574832,0.00432867537182846,0.00305597848314962,0.006373495590397607,0.0003677484215689184,0.00028549726827373055,0.004165550893099104,0.00018112640653116974,0.00019718521175640766,0.0001855900296051675
0.006509016309257819,0.0018930227925255765,0.004682719916296257,0.00770205052840536,0.010833630569063606,0.011350473485923024,0.005677683900406614,0.0016730323243082687,0.0028669856664575986,0.008293690151563764,0.012135906285060406,0.018362379332780975,0.007697507128067603,0.0026527108722616015,0.003700923874901837,0.0205080269644109,0.020223775874712153,0.011808505657436748,0.002396277556106638,0.0036015776710859094,0.0018218293976752739,0.010886039494539833,0.016952505955943272,0.008193492271347292,0.0022118208468500755,0.0005120856633522612,0.001341680869704124,0.011133482602535858,0.007927751901011264,0.014233547841471074,0.0016986007768437742,0.0007200891169836897,0.003922119741070107,0.007413493633603069,0.0049453906012592785,0.01074012701851175,0.00043176874915042986,0.0002976780490778825,0.003986398781927878,0.00019944785165217955,0.00022960502970953325,0.00021759729305653172
0.009041130831218075,0.0027134648449009774,0.005998238073929796,0.014304674574193274,0.02033574385673153,0.016602696271403445,0.008253305438665866,0.0022575637682514375,0.003988986652712478,0.012938036157290216,0.017361330745657294,0.030925791069130605,0.010634276246438147,0.003380637439652342,0.004847975808889287,0.031310586500629484,0.036128169459519764,0.019834196643321356,0.0037068251305502654,0.004194247438417911,0.0022464207466448955,0.01740511992959976,0.027936230182656997,0.013582457782683126,0.003477361004098164,0.0004931258895891574,0.002466893605291466,0.017609083306831665,0.01360281387171674,0.021698627144278834,0.0031429407939894296,0.0007710983818351463,0.004954950698102553,0.011638846107547758,0.007827511285185126,0.01697832231562408,0.0004314381957669191,0.0003281631981831436,0.004225378166338933,0.00016611464936145594,0.00020653128798137383,0.00022016728672435602
0.010489611550420401,0.003132517163180026,0.006369001642242821,0.023133818208403188,0.029074859663399927,0.02261981181976183,0.009694840253180475,0.0027804719970836184,0.005702111537828301,0.024311631547168148,0.02963925262538983,0.04610054937192916,0.01321949121392985,0.003909634717906278,0.0051367623215990395,0.04846376461649598,0.04840565595869821,0.02913784412382986,0.005366774577431764,0.003946271500349163,0.0029944468622501246,0.025908478404422668,0.04313394875547664,0.020594279738497246,0.005292307483164802,0.0010004342457984186,0.003877219267074021,0.027657623650580117,0.02234519602832282,0.03601591379252884,0.004633402488594746,0.0009486091060323882,0.005632394112079389,0.01838406800156936,0.01333218313449531,0.0270731963345094,0.0004197366642084297,0.0003222759590170195,0.004086590761316425,0.00015215433752307025,0.00020770987347147555,0.00019400498771615326
0.01357195995017367,0.004545577522893699,0.007376699381990447,0.031575938680329554,0.04132091080869504,0.032655228913796124,0.01736343264182244,0.0036751046095312304,0.009069568951785713,0.033626551012449754,0.04199835935896967,0.06509485029628206,0.01850443868017702,0.005788006211574635,0.008763882154800654,0.07534365114427226,0.07021371511204456,0.04561008496432806,0.00897191250992372,0.003541649592137618,0.0036173148826521956,0.04067467734495431,0.06500607007137346,0.033516447197744735,0.010980195141264967,0.001797447595510715,0.005423183924980164,0.04180870277752758,0.03438026158129484,0.053792852393265846,0.008413882766056016,0.001625140869365336,0.006692615907569814,0.028119698169980355,0.019948524129133394,0.04041141940030565,0.00040792347827474964,0.0003190353567398719,0.004248097897706232,0.00017273153964342014,0.00024088166673975387,0.00023341903677595179
0.01912686545187329,0.006768873606066244,0.009989428821513909,0.04636715449399715,0.05770577425959104,0.047392572221726215,0.020502248258729257,0.006267846492014784,0.014231051069908388,0.05342528729691572,0.06165714104939276,0.0861042949213699,0.022082307083099068,0.007413917793255991,0.011783007740892885,0.110344528239711,0.10082886432259215,0.07067458763298645,0.013693613265747265,0.004855315062468212,0.005074097259793651,0.06094386900146721,0.09549539210213984,0.051093147895419515,0.020111918416921917,0.00430502903678936,0.008842316565360801,0.06501162225598998,0.05218953729123479,0.08002373660435079,0.014050544439590116,0.0036646454819582925,0.009838384455478693,0.04512985581902301,0.03436487717912011,0.06171730398097186,0.0003886103352438962,0.00032993686561925213,0.004169466287738444,0.00018610569592321973,0.00020977108498110148,0.0002165829554908788
0.02619893832254027,0.013319922546162008,0.012199297917417081,0.07210332378601637,0.08371286590521246,0.07095411412526297,0.02541933609296662,0.012417944427053402,0.020656432886967075,0.08162871148971543,0.08779364414548282,0.11661439016451706,0.02936921316407742,0.012522831038995284,0.016446694096852916,0.1285375683038804,0.12914783143883773,0.09772998401628377,0.01784127050092063,0.007868101584706322,0.009326396771533152,0.09002602149786844,0.13035653030007546,0.07962229871228457,0.023128649031243488,0.007185203360443153,0.014311004780042961,0.09578344757276364,0.07882944078727133,0.11224789688033399,0.01900225840138172,0.004187847905233526,0.013301338358525991,0.0653054182804208,0.04542904829115164,0.08714808982864712,0.00044209857599007175,0.0003590176526906433,0.004181185050770132,0.0001827488921006347,0.00022853318605482641,0.00026819001054968143
0.028522744382884012,0.011761702418997325,0.013080660552411926,0.08630917841972051,0.09512160659593723,0.08794518153983681,0.02967053954443336,0.012542259993826074,0.017967810721881017,0.0905996427973043,0.10164769484081466,0.12729393505569567,0.028691568695460468,0.01077089393583451,0.01646248650282211,0.1323185186957485,0.13376853756087587,0.10813347960968454,0.026153223127396947,0.006344881706739776,0.011384092753700115,0.11238595578231698,0.15072234581982855,0.09888289868938262,0.029329795236107913,0.0058828454859420004,0.015675479303037254,0.11764163431307494,0.09980491292942717,0.13349004360620376,0.02126555580275723,0.003295008306835779,0.015511151072596433,0.0877276668534577,0.06886704212920178,0.10990637044286293,0.0004446779314937248,0.0003311507360421361,0.004279926871858804,0.00019617852512972804,0.00019464714213482704,0.00022179357099523853
0.03141122185892136,0.014241149281727115,0.018627694904808346,0.09819243533355823,0.10462324585563464,0.09655360683114343,0.03304877143509308,0.015738644190295498,0.019126005394439982,0.09971681710362376,0.10363717468484018,0.12875067578257635,0.030541299061180017,0.014522115207945082,0.018597321698549756,0.13362049820714686,0.1355969377214024,0.11011302112157509,0.03570463298100719,0.009115878399992207,0.025140262330534655,0.1265568305021671,0.16283798761990595,0.11606731343712846,0.0353184115857346,0.007834693827203405,0.020256045426749126,0.1367141629657977,0.11972421311828012,0.15180666913884147,0.033843486138937715,0.005224832651031846,0.01867620674786331,0.10580877934353997,0.08714648568796025,0.13032432813743505,0.0004039799526332697,0.00038470515936536926,0.004047017842577759,0.00021641982305724926,0.00018321082254752776,0.00019983122934148076
0.03727541694938162,0.017146657637549245,0.015946114557039395,0.10139203069740882,0.10701196473589432,0.10254647498638916,0.032245598394240516,0.021520729373485877,0.02217995346435865,0.10100088252560058,0.1059233274380948,0.12808694951978555,0.03088292022231299,0.021164529520681742,0.018719675493056597,0.13647758568363755,0.13899946313081898,0.11061416172674939,0.03976264901755345,0.025231470324486225,0.02297987584759188,0.13804909357079484,0.1681645111706693,0.12757966336493418,0.03815120439341664,0.02140389395316533,0.026504588143951555,0.14824164918219448,0.1301040803696369,0.1594162937456663,0.03923447731388508,0.008648944866423315,0.026997428778330394,0.1178391598143107,0.10224896248078899,0.1420976890680451,0.00039822184918274006,0.0003581391590047657,0.004224721875717754,0.00023130976143987967,0.00019037046717788783,0.0002358622094095614
0.040275533113639336,0.01899982890062346,0.023999436304737318,0.09738556985952108,0.10472637501819926,0.09972764802343785,0.028682837861489018,0.017170052539947744,0.02044351626066297,0.10498614726876568,0.1091921471253681,0.1282269654793746,0.028654705439899425,0.02150624390228987,0.0194159663529174,0.13841392911674574,0.13289286630634858,0.10963187918727355,0.03797713013908502,0.023991292287410308,0.017351632859840194,0.14524827500346485,0.17385091280677736,0.1338508533772722,0.03275622174667597,0.020410033397834235,0.025416223403105644,0.15750769965949485,0.13914190768235485,0.16314685828283712,0.03603114105940093,0.01880870769129702,0.031076940480284376,0.12753513986824674,0.10930441356071957,0.14147528685003158,0.00041069652599079367,0.00036090811053635753,0.004027970362428509,0.0002196243223017257,0.0001977862436838585,0.0002344121265388341
0.03933175888853917,0.019678457304531972,0.025262521773143667,0.10116462334395748,0.10771344682620296,0.10173690702244025,0.022239832261697498,0.01463510642723644,0.016540672542479998,0.11071093117123078,0.11205871881372455,0.1258347327432782,0.026296126288012686,0.017869668263759717,0.01600399789680314,0.14080983170671071,0.13909943218232673,0.10977897196396882,0.037874035053501516,0.016764388162808123,0.011723471868611557,0.1501270114265303,0.1789617932906235,0.13620853306014946,0.030330829130008116,0.017191910031412017,0.02116287386750995,0.16201357176063777,0.14422803390392455,0.16614045144010808,0.03027235582902884,0.01738906495731513,0.02828500915668243,0.13596036056534727,0.11506011859088014,0.14547228751885677,0.0004306044493138848,0.00039926123526793766,0.004080139292075334,0.00020912677463029563,0.00019518117536764697,0.00025150721000867006
