/mnt/e/Brightfield_paper/sp_fig1B/4x/A1_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/A2_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/A3_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/A4_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/A5_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/A6_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/B1_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/B2_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/B3_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/B4_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/B5_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/B6_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/C1_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/C2_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/C3_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/C4_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/C5_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/C6_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/D1_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/D2_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/D3_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/D4_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/D5_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/D6_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/E1_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/E2_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/E3_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/E4_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/E5_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/E6_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/F1_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/F2_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/F3_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/F4_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/F5_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/F6_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/G1_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/G2_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/G3_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/G4_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/G5_03_1_Bright Field_1_,/mnt/e/Brightfield_paper/sp_fig1B/4x/G6_03_1_Bright Field_1_
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0010237494693656332,0.00018457079336243966,0.00022447418880834865,0.00013301879701027526,4.5811503539813455e-5,0.0009499871982456947,0.002388386874486569,0.000171874946537226,0.00017419029018104904,9.654842286038062e-5,9.601930891498592e-5,0.00028852881897045653,0.00032442690089562703,0.00018420386358743127,0.0008526616536444941,0.00023856469431576135,0.00019450911799130912,0.0002523241369138393,0.0001735011832767467,0.003516223049910597,0.0009140241268083344,5.21401130198378e-5,7.266300165857632e-5,0.00012849819378744147,4.0989133764265076e-5,7.685150564482457e-6,5.0714559382693035e-5,0.00010462926377746469,5.526728239327394e-5,5.211591043396121e-6,0.00044097831365079573,8.883417724024078e-5,0.00031680233711502354,0.00011297383283591748,6.582841903256526e-5,0.00011495620814887252,3.783454126079227e-6,4.703501828258104e-6,4.5747482903222104e-5,5.895660999526578e-7,1.1808065628261839e-5,9.339110212688934e-6
0.0012145412060800627,0.00025898372073957995,0.00033843690248376107,0.00028223677261377537,0.00016143016649007298,0.0013975863611096022,0.0030032891205416276,0.00019393229684690747,0.00025173268133353745,0.0002247540355117052,0.00024562391333654023,0.0007641650131462999,0.0005055263880714784,0.00018933203698598823,0.0009790364239174506,0.0005182297598686292,0.0003148197359216074,0.0005964120403557162,0.00024595301662465167,0.005954582042919681,0.0015135329272043213,8.321419085370597e-5,0.00016219190750172083,0.00019765203634405817,9.79799457571644e-5,1.1193665868288296e-5,6.294975041182983e-5,0.00011487069084392919,8.701870963285283e-5,3.565204435916466e-5,0.0001796107722869702,9.915357796828233e-5,0.0003752304384276819,0.00011998010435815034,9.18987953634227e-5,0.00015645078077286596,6.9792208305882834e-6,7.155697410146219e-6,8.322856010861031e-5,1.9262528863134858e-5,1.6015444129369324e-5,1.0283361841927287e-5
0.0014390245135183749,0.0004582116421701598,0.0005657630067466655,0.0004429314039521868,0.0003240099458922628,0.0009388941864277021,0.0032115695153080315,0.00020097541024095332,0.00044036858155507423,0.0003903229289701062,0.0003161122276701658,0.001019700078044125,0.0006894194194614826,0.00024091336128450398,0.0011490167799686004,0.0005419139417094272,0.000636859606586062,0.0007605261438487659,0.000372092459378436,0.00519274426919524,0.001985797244728713,0.00011043931197084205,0.00019270552607254346,0.0003180782502329775,0.0001133286959447778,1.3124838140890479e-5,0.00010247650181725584,0.00012117184278497452,0.00010517286735244447,8.6600123140054e-5,0.00022177767269125956,0.0001066619676889371,0.0004113963938425555,0.0001569900001432873,9.315417524118648e-5,0.0002376584897929961,1.523065299509429e-5,5.948081867159989e-6,8.330953137307137e-5,8.384344208530608e-6,1.654632938823352e-5,1.432794279755204e-5
0.0015483476001147845,0.0006066548277178058,0.0006734277607277964,0.0005720964001833319,0.00038137182251167165,0.0010213864301889097,0.003099027614428525,0.0003366907338156834,0.0004498894860124965,0.000484188281113331,0.0004878458592693058,0.0011623017121175302,0.0008545321002107014,0.00019471727274415323,0.0010468280593209974,0.0005015517879875453,0.0007626919344588352,0.0009489232309404805,0.0005310283819149904,0.0008325366691636411,0.0022197117229161047,0.0002152959295591234,0.00016749376348859277,0.00039086236883987353,0.00014113269748435332,0.00013648848611100606,9.462461545638957e-5,0.00012022575960564966,0.00012499572910738987,0.00011217956197679736,0.00023149690247238616,0.00013040319481635979,0.00043330238551337474,0.00016782743667330844,8.379240449889744e-5,0.00019570644227053714,1.5308930142749145e-5,1.1457302274252697e-5,0.00010626112446715051,1.3178000043431882e-5,1.5805626469237202e-5,1.8051798505225897e-5
0.0013001424631834226,0.0006876048984529844,0.0009007355233452745,0.0006041137736313188,0.0004036084469286794,0.000969790846351364,0.0034443636722644075,0.00024565245417494614,0.0003854619897288631,0.0003836500713458298,0.0004656022175852538,0.0011524314954313407,0.0007943899805825662,0.00022183915480704567,0.0011218232805860922,0.0005646475678212489,0.0006759834640236316,0.0009494514375221491,0.0004076308376550122,0.0008158185507636683,0.0023694641002970328,0.00021974267179239885,0.0001832850351621104,0.0005108828087304028,0.00012100001199954052,0.00014319466422934655,7.396469844657782e-5,0.00013085340002058074,0.00012133101243504645,0.00014489412225848192,0.00021134159647227582,0.00011161028377628853,0.00043135989973656994,9.704112639902332e-5,8.351863701206705e-5,0.0002194275220887064,1.6705137617713022e-5,9.44248827457497e-6,0.00014208042386355265,1.1101422923282701e-5,1.741932523947875e-5,2.604696480701478e-5
0.0013011832081072036,0.0006487321805122031,0.0014643844847966898,0.0005984779315945389,0.0004220113631992446,0.001032090409925254,0.004470473223627195,0.00032851822724799194,0.00040821291627750594,0.000519379088426723,0.00046384350286834866,0.0011771901185063391,0.0007740144777372666,0.00021894655596296778,0.001127851928945049,0.0005562448100848068,0.0006948874789086214,0.0009602333464956583,0.0003487187470099666,0.0008680890735509958,0.0024476924604197787,0.0002543409493305834,0.00018861450884400698,0.0005611031549734099,0.00013317150588046953,0.0001390958636276976,8.967958731385924e-5,0.00012451747440082666,0.000129643890231963,0.00017003784931685743,0.0002226483608072464,0.00011106389412649652,0.0004358045474101498,0.00010109921721661088,8.173482236736474e-5,0.0004324941368465719,3.3805384129684765e-5,7.43609259060362e-6,0.00014149965875156342,1.3688906923275435e-5,2.496524970597605e-5,2.9144856733122516e-5
0.0014565497403521061,0.0006974064121709934,0.0017330754631947522,0.0007162068569829039,0.0004889756471987386,0.0011564584173966183,0.0050852992493324615,0.0004919709422920556,0.00039943739591778645,0.0005436533509153984,0.0006544179867916407,0.0013151975869096172,0.0008581495529453197,0.0002168218676900274,0.0011690490672601145,0.0006439118204833602,0.0007627448853311754,0.001126879221147596,0.00044587512725969354,0.0009654571605676868,0.002448503616910596,0.0003197978120048338,0.00027785008163780855,0.0007163628918274359,0.00015256458329147244,0.00017610867424032366,9.429133868052457e-5,0.00013348411985459376,0.00014363630824659038,0.00017767728701884836,0.00024819153284199685,0.00012085019561265766,0.00044274378406772893,0.0001066005841089028,8.593762735124188e-5,0.0004212504316961902,3.086730239335509e-5,8.121503931418862e-6,0.00015464557175599492,1.2648235061385754e-5,3.344545194873309e-5,3.125245412079729e-5
0.0016104802167586588,0.0007338408143461308,0.0018466031773716474,0.0008225247924858713,0.0005611116679638072,0.0012453889691231626,0.005432609359366093,0.0005643036763074117,0.0004946606721032179,0.0006491948151390692,0.0007531333049670412,0.0013804702124953936,0.0010494448950635442,0.0002939707305426657,0.0013140646665387072,0.0007635497676656928,0.0010303305248355733,0.0013159455997458257,0.0005642356320024268,0.0010182813483531007,0.0025496348423130573,0.0004730971369890679,0.00045671062903156407,0.0008987577724967231,0.00015083636210934645,0.00017887241850376748,9.799836716558322e-5,0.00018152517208238112,0.00015218583876361097,0.00022829762702438055,0.0002828606703260395,0.00013037452829763664,0.0004714140294692989,0.00015002592242177316,0.00011647263742817005,0.00030157299158764896,2.889155156446368e-5,1.2493455176467465e-5,0.00015132554351396211,1.1536237242933448e-5,3.1374957764624806e-5,8.196226455033868e-5
0.0016935955144103698,0.000806381147738577,0.0021634354659633903,0.0009349816616255365,0.0006816453064682121,0.0013864702483539898,0.004122648485032592,0.0005418724202624235,0.000482456996296377,0.0007526646346621958,0.0009121159935400931,0.0015518139832644852,0.000945807341380045,0.00029612457022876675,0.001238837679468994,0.0007326135320068415,0.0011336378958875112,0.0015617504537888277,0.0006453152671371473,0.001041784882350184,0.0024842910476834718,0.0006589307392489411,0.0006227877869844917,0.0011574224557515825,0.00014367532687427202,0.00016540139241460848,0.00014940217987344335,0.0002652281481868503,0.0001776810526281106,0.0003315825350507666,0.00025050289492151146,0.00011373902209102491,0.000446728785798641,0.000199966894089332,0.00020094268748035638,0.00038373640744953746,3.1999453367364785e-5,1.5298246919902122e-5,0.0001651922948480766,1.2473843553707894e-5,2.789644566455997e-5,8.758970717274448e-5
